,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
0,834.1534966,334.0396922,29.02233485,93.17524947,351.1248691,1254.231238,631.5392464,538.9858509,1039.101579,208.2315219,198.9916574,266.1733237,123.0815514,250.359805,548.5113447,377.7309933,182.740814,72.28443716,66.88220485,33.83604869,28.73625237,52.51626575,296.7261699,96.46730907,127.952732,362.0778759,1578.156279,147.1801804,31.58792646,144.5870181,251.8422718,7.109794966,243.7885872,65.72152564,767.1050744,41.5158492,6.29624325,424.9369522,59.64031164,173.8131529,79.66643175,28.03783542,62.72511369,296.5644205,139.7521259,33.40769776,100.1427847,91.87229054,0
1,1201.5301,814.5695312,1846.50557,647.1234443,181.9566012,387.8555712,923.3327281,2083.021197,1255.785576,1918.541758,472.1010287,184.4591186,323.5402501,284.1227499,544.0115044,397.5925356,1336.026723,315.5726557,106.4680635,23.89245322,5.964878164,8.0693266,10.68293289,957.2128883,98.10118258,123.3309437,192.9768511,884.6102851,68.64225508,17.2025745,85.5221638,68.81715133,16.55787509,205.5746274,86.69362187,522.8950137,61.53929271,53.1651142,274.9281681,34.66049658,162.861244,88.15390089,51.8940462,247.7635181,812.1588559,177.4153782,141.2474194,139.6017251,0
2,1037.301944,888.0122391,680.7290207,1210.643871,794.0614266,560.1213685,547.7619742,726.8032783,1468.448951,1312.222178,286.2945378,142.03667,301.3572106,440.1531709,358.2720899,252.5109324,554.7943767,351.6247527,252.8133923,52.95048213,5.997831045,10.70043941,13.13672194,239.6690595,97.99961871,48.66079205,22.74891215,60.9359218,177.4146452,24.12931663,13.3149775,40.1159461,5.877361313,32.3267463,71.95092183,52.72645295,376.3070346,69.50349276,46.7277352,127.1109686,53.95813957,87.30458305,90.2709614,75.48329435,165.16967,1401.455812,235.5479671,264.7915233,0
3,364.8749402,288.4734584,241.9281302,547.598229,993.7527106,617.525649,445.77219,471.869021,640.7910354,644.6748538,419.2040417,148.7226151,159.7173618,225.4306495,208.0605885,189.8719753,275.8723934,170.3715153,253.1176639,70.54215047,10.6457105,8.123560597,11.96304853,39.13889557,28.36543108,27.64644845,19.6661712,13.29601824,13.18404121,40.58317732,10.76416993,5.344320652,6.481324575,6.511313102,11.4295348,31.96565115,24.87560037,157.1280584,44.4309578,23.50210093,37.25351004,21.34832711,66.42276164,76.52655823,65.08689809,128.1648894,1146.610065,422.6230279,0
4,127.4792429,103.6968811,73.06993544,183.0660729,310.0597624,391.23391,251.2830495,236.2812442,338.0659872,158.3896736,309.7710869,193.911349,80.67618695,76.21281826,89.81233777,74.54637769,78.94619564,41.17308746,26.35485528,77.17878116,6.324489547,4.722320668,6.526453273,5.19170857,4.837596847,8.871464602,9.740970612,6.337105031,1.067886156,10.05102964,13.60294874,3.800043166,3.614606892,2.014698833,4.29502715,13.1543962,7.515206446,3.684360332,51.13138028,13.09876758,9.222520577,6.648373047,20.93845994,25.14055461,17.17604313,16.16503183,32.15160657,695.4247553,0
5,48.87091771,56.44891405,35.26762102,46.07349515,26.35088234,164.5789516,41.56241446,81.76528323,172.9955805,80.20680072,126.4609969,114.7593425,70.49410286,43.56392348,45.84897969,38.31188841,27.70066521,19.15576128,4.128172511,3.990339668,4.230907,2.126594594,10.34249003,1.706955102,1.658262716,3.450333624,4.475685527,3.768655103,0.344767196,1.268127412,0.757053117,2.952296589,3.240117534,1.050708578,1.390499578,0.918572836,1.770320442,0.821495153,3.059030233,14.95329696,5.689821038,2.106940343,4.028704029,4.972793642,18.45856917,11.07079917,15.14923967,60.17694103,0
6,41.36151824,18.74968338,17.57660685,12.20877022,4.372553999,45.86701668,3.567383274,15.63637715,16.55296317,12.8376426,11.27750513,13.40216332,12.83328292,23.24752149,17.69595392,21.36936757,9.116754595,6.06389397,1.728040695,0.630576017,0.834779901,0.303106282,7.960334707,1.594969076,1.926381229,1.651254524,2.708251736,2.278785438,0.061264117,0.449628217,0.274595983,2.366378966,1.912662764,0.95556438,1.28631712,1.059198305,0.481786004,0.184879437,1.284798498,1.308572427,0.553464764,0.132091203,0.589836306,2.338312094,0.758826252,9.635925074,10.13733322,15.72878216,0
