,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.136355961,34.46718678,114.7705116,27.76932003,0.407291206,205.649755,33.5444601,49.59288319,18.49732981,6.650677527,42.68713547,1755.902653,12.96900392,150.7111425,1308.44378,1237.828352,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4122944,1.34113165,7.885250492,6.136131709,29.72786722,10.36855552,3.108048472,17.52857412,914.5545129,52.45344533,113.8655115,773.1414164,238.7545418,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.090407588,7.504094641,4.274173495,22.79593624,92.03635546,33.35148687,41.36094576,42.3467666,76.62625969,73.53695916,120.9675939,90.55832586,85.98631019,136.3087348,76.39141852,120.2883588
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.4057134,140.8538238,334.919881,81.66962763,75.00176071,164.3433661,145.4682717,271.664734,264.274555,152.3937297,145.7404971,102.8354697,370.9411558,601.6463758
